日期,000300.SH,000905.SH,000852.SH,H11006,H11007,H11008,H11025,AUCI.SHF,.GSPC.NYSE,HSI.HK
2010-12-30,3064.098,4828.489,5044.62,129.73,132.77,136.79,1125.9909,1559.8665,1257.88,22999.34
2010-12-31,3128.261,4936.716,5155.56,129.87,132.78,137.3,1126.086,1563.6097,1257.64,23035.45
2011-01-04,3189.682,5011.498,5230.74,130.24,133.07,136.91,1126.4443,1557.0337,1270.2,23668.48
2011-01-05,3175.662,5028.766,5243.37,130.44,133.27,136.81,1126.5351,1517.2745,1276.5601,23757.82
2011-01-06,3159.643,5001.283,5224.82,130.65,133.37,135.54,1126.6427,1512.0138,1273.85,23786.3
2011-01-07,3166.624,4975.144,5191.95,130.44,133.37,136.2,1126.7386,1502.4028,1271.5,23686.63
2011-01-10,3108.187,4830.562,5051.95,130.59,133.45,135.89,1126.9798,1513.5313,1269.75,23527.26
2011-01-11,3124.922,4804.822,5006.63,130.45,133.45,135.47,1127.0781,1515.8076,1274.48,23760.34
2011-01-12,3142.337,4833.58,5042.24,130.48,133.46,136.64,1127.1777,1522.8894,1285.96,24125.61
2011-01-13,3141.284,4826.757,5043.78,130.39,133.39,136.12,1127.2692,1516.7181,1283.76,24238.98
2011-01-14,3091.862,4723.426,4942.07,130.24,133.33,136.03,1127.3574,1504.3755,1293.24,24283.23
2011-01-17,2974.35,4519.913,4728.31,130.16,133.08,136.71,1127.5854,1480.8539,,24156.97
2011-01-18,2977.648,4536.964,4750.15,129.74,132.79,135.46,1127.6639,1488.8462,1295.02,24153.98
2011-01-19,3044.851,4646.087,4873.8,129.69,132.67,135.87,1127.7542,1496.5856,1281.92,24419.62
2011-01-20,2944.713,4477.359,4699.95,129.7,132.74,135.94,1127.8403,1483.636,1280.26,24003.7
2011-01-21,2983.456,4506.322,4739.9,129.78,132.75,136.19,1127.9324,1467.9549,1283.35,23876.86
2011-01-24,2954.232,4398.495,4636.91,129.61,132.65,136.42,1128.2096,1475.0367,1290.84,23801.78
2011-01-25,2938.654,4341.909,4540.68,129.59,132.58,136.08,1128.3191,1455.5617,1291.1801,23788.83
2011-01-26,2978.431,4424.892,4619.12,129.5,132.53,136.61,1128.4272,1461.6318,1296.63,23843.24
2011-01-27,3026.466,4502.808,4695.33,129.6,132.52,136.35,1128.5312,1469.0171,1299.54,23779.62
2011-01-28,3036.735,4548.206,4749.43,129.61,132.55,137.71,1128.6415,1440.2853,1276.34,23617.02
2011-01-31,3076.508,4610.86,4816.66,129.64,132.66,137.44,1128.9508,1458.5968,1286.12,23447.34
2011-02-01,3077.283,4630.58,4830.41,129.68,132.68,137.87,1129.0616,1464.9704,1307.59,23482.95
2011-02-09,3040.949,4609.717,4820.36,129.18,132.32,135.65,1129.9368,1481.9161,1320.88,23164.03
2011-02-10,3104.163,4733.973,4962.52,129.13,132.32,135.49,1130.0441,1480.6009,1321.87,22708.62
2011-02-11,3120.956,4786.806,5012.78,129.24,132.26,135.27,1130.1441,1483.7372,1329.15,22828.92
2011-02-14,3219.143,4872.495,5087.25,129.61,132.07,135.74,1130.4486,1482.1185,1332.3199,23121.06
2011-02-15,3217.671,4869.687,5100.43,129.63,131.94,135.68,1130.5521,1485.1029,1328.01,22899.78
2011-02-16,3248.527,4952.667,5196.15,129.74,131.99,136.12,1130.6642,1496.6867,1336.3199,23156.97
2011-02-17,3245.907,4987.48,5231.71,129.68,132.0,136.15,1130.7683,1497.5972,1340.4301,23301.84
2011-02-18,3211.876,4941.432,5197.12,129.74,132.02,135.37,1130.873,1504.4767,1343.01,23595.24
2011-02-21,3257.908,5042.967,5304.08,129.64,132.01,135.56,1131.1498,1513.8348,,23485.42
2011-02-22,3163.578,4909.745,5166.97,129.67,131.89,134.75,1131.2567,1514.9982,1315.4399,22990.81
2011-02-23,3174.742,4979.057,5235.27,129.98,132.03,134.75,1131.3728,1516.0099,1307.4,22906.9
2011-02-24,3190.935,5027.731,5269.96,130.27,132.21,134.53,1131.5011,1523.5976,1306.1,22601.04
2011-02-25,3197.617,5032.797,5279.13,130.3,132.45,135.01,1131.6809,1515.5547,1319.88,23012.37
2011-02-28,3239.559,5095.208,5347.3,130.43,132.4,135.19,1132.0065,1524.0022,1327.22,23338.02
2011-03-01,3254.893,5122.441,5373.2,130.52,132.42,135.15,1132.1058,1527.6443,1306.33,23396.42
2011-03-02,3243.298,5108.74,5362.24,130.66,132.49,134.57,1132.2011,1535.6366,1308.4399,23048.66
2011-03-03,3221.718,5009.047,5266.44,130.62,132.55,134.8,1132.2992,1525.6715,1330.97,23122.42
2011-03-04,3270.666,5067.621,5330.17,130.61,132.53,135.14,1132.3881,1517.4769,1321.15,23408.86
2011-03-07,3334.51,5138.248,5389.84,130.63,132.52,134.8,1132.654,1539.4304,1310.13,23313.19
2011-03-08,3337.457,5165.735,5425.68,130.76,132.62,135.09,1132.7329,1527.2396,1321.8199,23711.7
2011-03-09,3338.858,5181.368,5446.14,130.92,132.65,135.01,1132.8178,1526.5314,1320.02,23810.11
2011-03-10,3280.259,5143.413,5413.57,130.82,132.62,135.54,1132.9072,1533.5626,1295.11,23614.89
2011-03-11,3247.376,5139.746,5406.95,130.77,132.56,135.01,1133.0094,1513.076,1304.28,23249.78
2011-03-14,3262.92,5190.037,5462.4,131.06,132.59,135.39,1133.2462,1523.9011,1296.39,23345.88
2011-03-15,3203.961,5131.332,5411.27,131.36,132.71,135.11,1133.3311,1514.3912,1281.87,22678.25
2011-03-16,3248.195,5199.358,5481.89,131.35,132.73,135.35,1133.4113,1501.4417,1256.88,22700.88
2011-03-17,3197.1,5104.134,5377.46,131.39,132.8,135.35,1133.4939,1496.2821,1273.72,22284.43
2011-03-18,3215.685,5126.934,5417.94,131.45,132.85,135.08,1133.5782,1512.7219,1279.21,22300.23
2011-03-21,3207.11,5086.108,5389.57,131.04,132.81,135.12,1133.825,1533.2086,1298.38,22685.22
2011-03-22,3222.961,5085.812,5389.59,131.07,132.82,136.52,1133.9167,1529.1112,1293.77,22857.9
2011-03-23,3264.926,5155.337,5448.02,131.12,132.83,135.2,1134.0114,1529.7688,1297.54,22825.4
2011-03-24,3251.361,5169.264,5473.54,131.22,132.86,136.05,1134.0985,1534.2202,1309.66,22915.28
2011-03-25,3294.484,5212.345,5502.75,131.33,132.9,135.84,1134.1864,1534.1191,1313.8,23158.67
2011-03-28,3290.571,5199.552,5493.79,131.41,132.93,135.65,1134.4485,1517.0216,1310.1899,23068.19
2011-03-29,3257.979,5111.153,5404.85,131.21,132.82,136.43,1134.6057,1516.6169,1319.4399,23060.36
2011-03-30,3256.08,5064.545,5357.8,131.25,132.81,136.94,1134.7668,1519.2979,1328.26,23451.43
2011-03-31,3223.288,5000.402,5285.19,131.32,132.81,136.81,1134.9177,1523.9011,1325.83,23527.52
2011-04-01,3272.729,5065.076,5346.7,131.33,132.79,136.56,1135.0047,1527.0879,1332.41,23801.9
2011-04-06,3311.067,5057.84,5345.4,131.33,132.85,135.7,1135.4485,1548.5356,1335.54,24285.05
2011-04-07,3324.419,5089.751,5373.33,131.34,132.87,136.06,1135.5367,1544.4888,1333.51,24281.8
2011-04-08,3353.358,5148.799,5430.06,131.43,132.91,135.85,1135.6343,1556.9832,1328.17,24396.07
2011-04-11,3333.427,5107.137,5396.87,131.51,132.96,136.13,1135.8875,1558.2579,1324.46,24303.07
2011-04-12,3326.771,5114.459,5377.31,131.72,132.95,136.27,1135.9751,1551.1862,1314.16,23976.37
2011-04-13,3372.031,5165.207,5424.46,131.8,132.96,136.6,1136.0574,1559.0773,1314.41,24135.03
2011-04-14,3353.56,5150.869,5419.14,131.77,132.98,136.82,1136.1452,1561.728,1314.52,24014.0
2011-04-15,3358.944,5162.415,5418.88,131.81,133.02,136.61,1136.2394,1570.6409,1319.6801,24008.07
2011-04-18,3359.438,5178.894,5453.71,131.7,133.04,136.41,1136.4891,1579.3414,1305.14,23830.31
2011-04-19,3295.812,5116.144,5408.91,131.76,133.04,136.41,1136.6004,1574.4347,1312.62,23520.62
2011-04-20,3295.758,5152.395,5446.99,131.77,133.09,136.28,1136.6952,1591.0769,1330.36,23896.1
2011-04-21,3317.367,5188.111,5472.29,131.82,133.11,136.31,1136.7892,1594.112,1337.38,24138.31
2011-04-22,3299.942,5165.123,5430.41,131.84,133.13,136.1,1136.8858,1596.6412,,
2011-04-25,3249.574,5054.768,5298.65,131.83,133.15,136.12,1137.1435,1601.9526,1335.25,
2011-04-26,3230.96,4970.572,5196.52,131.84,133.15,136.15,1137.2373,1582.2753,1347.24,24007.38
2011-04-27,3209.503,4913.497,5128.22,131.87,133.16,136.44,1137.3512,1585.108,1355.66,23892.84
2011-04-28,3161.776,4755.416,4948.71,131.99,133.17,136.52,1137.458,1609.0849,1360.48,23805.63
2011-04-29,3192.723,4836.866,5027.55,132.22,133.17,136.87,1137.5774,1605.544,1363.61,23720.81
2011-05-03,3211.132,4920.57,5119.16,132.06,133.25,137.74,1137.9497,1604.2794,1356.62,23633.25
2011-05-04,3129.028,4814.781,5016.81,132.1,133.26,136.34,1138.0407,1589.4077,1347.3199,23315.24
2011-05-05,3126.117,4827.212,5040.33,132.1,133.27,139.5,1138.1347,1583.8434,1335.1,23261.61
2011-05-06,3121.396,4849.969,5080.04,132.26,133.3,140.27,1138.2322,1564.9755,1340.2,23159.14
2011-05-09,3129.759,4889.92,5126.68,132.33,133.39,140.59,1138.497,1572.6643,1346.29,23336.0
2011-05-10,3153.221,4918.674,5169.23,132.34,133.4,140.36,1138.6049,1578.6838,1357.16,
2011-05-11,3145.085,4929.488,5179.61,132.36,133.42,140.4,1138.7072,1591.5828,1342.08,23291.8
2011-05-12,3101.603,4863.795,5100.27,132.4,133.46,140.47,1138.7994,1568.6175,1348.65,23073.76
2011-05-13,3128.093,4902.564,5143.46,132.38,133.43,140.66,1138.8984,1589.5594,1337.77,23276.27
2011-05-16,3100.463,4900.706,5141.23,132.36,133.47,140.63,1139.1628,1572.6643,1329.47,22960.63
2011-05-17,3116.028,4873.954,5100.07,132.39,133.48,140.69,1139.2714,1576.1546,1328.98,22901.08
2011-05-18,3139.379,4906.189,5137.72,132.42,133.5,140.66,1139.3671,1572.4619,1340.6801,23011.14
2011-05-19,3120.639,4879.892,5115.63,132.42,133.5,140.29,1139.4708,1580.1002,1343.6,23163.38
2011-05-20,3121.596,4863.185,5102.13,132.46,133.46,140.6,1139.5692,1584.501,1333.27,23199.39
2011-05-23,3022.98,4679.527,4907.39,132.49,133.52,140.62,1139.8456,1589.0536,1317.37,22711.02
2011-05-24,3026.223,4672.076,4908.91,132.47,133.53,140.65,1139.9596,1603.9759,1316.28,22730.78
2011-05-25,2990.343,4618.748,4855.59,132.44,133.48,140.89,1140.0562,1604.6841,1320.47,22747.28
2011-05-26,2978.381,4572.942,4815.85,132.53,133.42,140.84,1140.1538,1608.0732,1325.6899,22900.79
2011-05-27,2963.308,4428.894,4644.29,132.59,133.43,140.6,1140.2595,1606.2522,1331.1,23118.07
2011-05-30,2954.506,4345.048,4565.12,132.6,133.46,140.69,1140.5582,1616.1161,,23184.32
2011-05-31,3001.556,4444.276,4661.69,132.6,133.47,140.72,1140.6899,1618.7465,1345.2,23684.13
2011-06-01,3004.173,4490.892,4723.71,132.55,133.44,140.81,1140.8187,1606.2016,1314.55,23626.43
2011-06-02,2955.705,4429.999,4658.37,132.53,133.46,140.71,1140.9152,1619.9605,1312.9399,23253.84
2011-06-03,2986.349,4506.196,4739.36,132.55,133.46,140.8,1141.0502,1615.408,1300.16,22949.56
2011-06-07,3004.262,4547.303,4792.02,132.57,133.5,140.83,1141.4446,1625.2719,1284.9399,22868.67
2011-06-08,3008.652,4562.972,4826.86,132.42,133.48,140.79,1141.5604,1618.9489,1279.5601,22661.63
2011-06-09,2951.889,4456.73,4716.72,132.17,133.47,140.81,1141.658,1613.6375,1289.0,22609.83
2011-06-10,2961.932,4469.049,4724.62,132.15,133.2,140.84,1141.7571,1621.5287,1270.98,22420.37
2011-06-13,2950.348,4468.787,4724.57,132.12,133.24,140.87,1142.0502,1611.1083,1271.83,22508.08
2011-06-14,2993.559,4540.939,4796.47,131.92,133.07,140.83,1142.1471,1604.0771,1287.87,22496.0
2011-06-15,2963.119,4499.694,4755.43,131.46,132.84,140.72,1142.2464,1604.4818,1265.42,22343.77
2011-06-16,2917.578,4402.143,4645.56,131.4,132.66,140.5,1142.3445,1609.3379,1267.64,21953.11
2011-06-17,2892.157,4337.367,4571.23,131.49,132.61,140.58,1142.4528,1606.8592,1271.5,21695.26
2011-06-20,2874.896,4278.753,4505.85,131.82,132.64,140.69,1142.7676,1620.0617,1278.36,21599.51
2011-06-21,2909.073,4338.422,4562.74,131.96,132.67,140.63,1142.8971,1625.3225,1295.52,21850.59
2011-06-22,2908.582,4321.219,4565.62,131.73,132.69,140.54,1143.0012,1624.766,1287.14,21859.97
2011-06-23,2957.629,4402.938,4647.99,131.58,132.36,140.74,1143.0965,1624.1085,1283.5,21759.14
2011-06-24,3027.47,4509.18,4757.73,132.07,132.52,140.67,1143.1982,1602.6101,1268.45,22171.95
2011-06-27,3036.491,4568.189,4832.01,132.04,132.63,140.51,1143.5435,1575.8005,1280.1,22041.77
2011-06-28,3041.734,4574.477,4850.8,131.98,132.63,140.48,1143.6629,1579.0379,1296.67,22061.78
2011-06-29,3000.169,4511.545,4800.19,131.98,132.65,140.6,1143.7705,1586.1703,1307.41,22061.18
2011-06-30,3044.089,4579.332,4872.27,131.94,132.67,140.51,1143.8972,1589.2559,1320.64,22398.1
2011-07-01,3049.745,4604.746,4899.16,132.04,132.76,140.61,1144.0169,1577.2169,1339.67,
2011-07-04,3121.98,4719.391,5011.68,132.14,132.79,140.49,1144.3721,1577.9756,,22770.47
2011-07-05,3122.5,4749.424,5055.65,132.09,132.79,140.53,1144.4888,1574.3841,1337.88,22747.95
2011-07-06,3113.712,4760.917,5081.96,132.07,132.8,140.57,1144.6037,1601.295,1339.22,22517.55
2011-07-07,3101.68,4761.452,5073.06,132.08,132.62,140.53,1144.7263,1616.4196,1353.22,22530.18
2011-07-08,3109.183,4756.614,5057.72,132.09,132.61,140.63,1144.8413,1614.5986,1343.8,22726.43
2011-07-11,3113.206,4799.42,5110.36,132.07,132.69,140.59,1145.1876,1628.1046,1319.49,22347.23
2011-07-12,3056.905,4731.118,5030.08,132.05,132.7,140.58,1145.3071,1629.1669,1313.64,21663.16
2011-07-13,3106.247,4825.419,5132.07,132.0,132.69,140.6,1145.4333,1652.385,1317.72,21926.88
2011-07-14,3115.745,4866.165,5187.08,131.88,132.64,140.6,1145.5619,1667.6109,1308.87,21940.2
2011-07-15,3128.889,4896.043,5229.1,131.9,132.48,140.41,1145.6895,1659.7198,1316.14,21875.38
2011-07-18,3122.6,4895.26,5235.19,131.76,132.48,140.16,1146.0359,1681.8251,1305.4399,21804.75
2011-07-19,3095.125,4843.705,5176.19,131.19,132.12,140.25,1146.1503,1690.0703,1326.73,21902.4
2011-07-20,3091.567,4849.057,5184.12,130.78,131.88,139.95,1146.2666,1672.2647,1325.84,22003.69
2011-07-21,3059.139,4784.388,5111.41,130.57,131.46,139.72,1146.3814,1686.7318,1343.8,21987.29
2011-07-22,3067.985,4800.938,5143.21,130.78,131.66,139.72,1146.4971,1670.2919,1345.02,22444.8
2011-07-25,2968.289,4613.73,4920.46,130.8,131.61,139.57,1146.8343,1700.1366,1337.4301,22293.29
2011-07-26,2977.766,4633.372,4951.52,130.72,131.58,139.41,1146.9484,1696.6463,1331.9399,22572.08
2011-07-27,3000.052,4710.379,5037.96,130.78,131.59,139.43,1147.0644,1702.767,1304.89,22541.69
2011-07-28,2981.002,4680.898,5013.66,130.84,131.52,139.27,1147.1757,1695.584,1300.67,22570.74
2011-07-29,2972.079,4628.32,4963.42,130.82,131.51,139.32,1147.2837,1692.0431,1292.28,22440.25
2011-08-01,2977.721,4644.462,4995.39,130.75,131.54,139.46,1147.6338,1687.0353,1286.9399,22663.37
2011-08-02,2956.383,4610.783,4971.39,130.89,131.55,139.39,1147.7487,1697.5062,1254.05,22421.46
2011-08-03,2954.87,4625.173,4995.0,130.28,131.44,138.57,1147.86,1746.6741,1260.34,21992.72
2011-08-04,2960.309,4649.425,5016.52,130.5,131.45,138.51,1147.9702,1748.2928,1200.0699,21884.74
2011-08-05,2897.417,4559.018,4896.38,130.94,131.66,138.59,1148.0806,1740.5028,1199.38,20946.14
2011-08-08,2793.897,4330.771,4627.1,131.17,132.09,138.77,1148.4252,1793.0598,1119.46,20490.57
2011-08-09,2798.19,4317.107,4619.64,131.41,132.18,138.91,1148.5267,1833.4767,1172.53,19330.7
2011-08-10,2824.12,4378.698,4693.61,131.32,132.13,139.53,1148.6313,1830.0369,1120.76,19783.67
2011-08-11,2866.924,4454.394,4780.69,131.69,132.48,139.55,1148.7398,1858.617,1172.64,19595.14
2011-08-12,2875.365,4505.886,4838.92,131.62,132.61,139.15,1148.844,1836.1576,1178.8101,19620.01
2011-08-15,2917.883,4571.719,4918.89,131.7,132.65,139.23,1149.1526,1822.3987,1204.49,20260.1
2011-08-16,2897.581,4533.321,4888.68,131.72,132.67,139.07,1149.2528,1853.7104,1192.76,20212.08
2011-08-17,2886.013,4513.485,4881.84,131.66,132.65,139.2,1149.3493,1868.1269,1193.89,20289.03
2011-08-18,2834.254,4436.101,4789.21,131.64,132.66,139.23,1149.4547,1873.5394,1140.65,20016.27
2011-08-19,2807.664,4395.019,4742.32,131.78,132.7,139.25,1149.5586,1941.4234,1123.53,19399.92
2011-08-22,2777.787,4363.959,4715.7,131.89,132.76,139.41,1149.8815,1984.8247,1123.8199,19486.87
2011-08-23,2821.003,4434.922,4799.18,131.82,132.78,139.27,1149.9863,1981.3344,1162.35,19875.53
2011-08-24,2810.016,4427.978,4797.8,131.79,132.79,139.26,1150.0916,1926.754,1177.6,19466.79
2011-08-25,2903.837,4520.171,4879.62,131.65,132.73,139.14,1150.1953,1838.788,1159.27,19752.48
2011-08-26,2901.216,4530.423,4905.07,131.55,132.62,139.01,1150.3192,1860.4886,1176.8,19582.88
2011-08-29,2852.809,4490.158,4876.72,130.78,132.16,138.66,1150.6503,1905.9639,1210.08,19865.11
2011-08-30,2841.74,4451.726,4824.92,130.59,131.96,138.53,1150.7556,1883.2516,1212.92,20204.17
2011-08-31,2846.776,4430.538,4798.73,130.73,131.91,138.48,1150.8557,1923.1625,1218.89,20534.85
2011-09-01,2834.535,4395.069,4771.88,130.88,132.01,138.77,1150.9582,1903.7382,1204.42,20585.33
2011-09-02,2803.854,4344.977,4716.88,131.08,132.14,138.46,1151.0558,1928.4739,1173.97,20212.91
2011-09-05,2743.817,4238.069,4596.13,131.23,132.23,138.44,1151.3831,1975.8207,,19616.4
2011-09-06,2723.303,4204.908,4568.59,131.44,132.28,138.53,1151.4787,1999.3424,1165.24,19710.5
2011-09-07,2779.09,4306.361,4684.1,131.28,132.27,138.42,1151.5772,1915.6255,1198.62,20048.0
2011-09-08,2756.105,4260.155,4635.03,131.17,132.15,138.3,1151.6775,1932.3183,1185.9,19912.82
2011-09-09,2751.095,4233.748,4609.58,131.29,132.13,138.3,1151.7723,1964.2369,1154.23,19866.63
2011-09-13,2720.283,4164.288,4532.08,131.49,132.24,138.2,1152.2102,1915.069,1172.87,
2011-09-14,2733.108,4212.129,4589.69,131.43,132.25,138.19,1152.3046,1913.7539,1188.6801,19045.44
2011-09-15,2729.051,4215.5,4598.45,131.4,132.31,138.18,1152.3951,1899.6409,1209.11,19181.5
2011-09-16,2733.987,4214.816,4598.82,131.34,132.19,138.09,1152.4873,1850.9282,1216.01,19455.31
2011-09-19,2679.27,4131.885,4507.68,131.35,132.27,138.15,1152.8019,1911.8317,1204.09,18917.95
2011-09-20,2689.845,4151.851,4537.53,131.32,132.27,138.11,1152.8935,1865.5471,1202.09,19014.8
2011-09-21,2771.011,4275.094,4666.07,131.3,132.31,138.12,1152.9945,1897.921,1166.76,18824.17
2011-09-22,2685.688,4151.8,4529.96,131.5,132.39,137.95,1153.0927,1856.4925,1129.5601,17911.95
2011-09-23,2669.478,4117.735,4494.48,132.21,132.72,138.12,1153.1994,1827.3054,1136.4301,17668.83
2011-09-26,2610.919,4051.425,4426.4,132.68,133.15,138.07,1153.5209,1729.6778,1162.95,17407.8
2011-09-27,2637.879,4068.231,4441.81,132.44,133.22,138.06,1153.6284,1727.1486,1175.38,18130.55
2011-09-28,2610.59,3999.782,4358.34,132.46,133.21,137.95,1153.7477,1726.1875,1151.0601,18011.06
2011-09-29,2588.185,3871.06,4189.11,132.69,133.31,137.87,1153.8633,1695.0276,1160.4,
2011-09-30,2581.351,3856.828,4174.45,132.95,133.36,138.0,1153.9893,1711.7204,1131.42,17592.41
2011-10-10,2557.082,3832.577,4159.45,133.9,133.99,138.34,1155.2348,1729.3136,1194.89,17711.06
2011-10-11,2551.994,3817.927,4152.72,134.11,134.02,138.31,1155.352,1751.1154,1195.54,18141.59
2011-10-12,2644.758,3950.655,4302.1,133.79,134.18,138.42,1155.465,1755.8096,1207.25,18329.46
2011-10-13,2662.601,4001.853,4370.72,133.68,134.13,138.39,1155.5781,1753.8773,1203.66,18757.81
2011-10-14,2653.782,3985.193,4350.42,134.02,134.26,138.6,1155.6913,1752.1878,1224.58,18501.79
2011-10-17,2666.951,3997.121,4368.77,133.95,134.36,138.83,1156.0384,1758.6626,1200.86,18873.99
2011-10-18,2592.209,3877.024,4230.95,134.21,134.47,138.99,1156.1616,1740.0981,1225.38,18076.46
2011-10-19,2583.081,3854.169,4216.67,134.25,134.56,139.5,1156.2864,1723.4053,1209.88,18309.22
2011-10-20,2520.532,3740.469,4088.08,134.45,135.0,140.18,1156.4043,1689.7162,1215.39,17983.1
2011-10-21,2507.877,3671.695,4008.55,134.39,135.42,141.27,1156.5353,1699.8331,1238.25,18025.72
2011-10-24,2576.669,3736.765,4071.46,134.34,135.52,140.54,1156.8902,1729.2225,1254.1899,18771.82
2011-10-25,2625.425,3842.978,4185.19,134.22,135.3,140.59,1157.0311,1725.9345,1229.05,18968.2
2011-10-26,2651.652,3884.39,4217.89,134.3,135.49,140.56,1157.1752,1791.3906,1242.0,19066.54
2011-10-27,2657.478,3888.992,4216.23,134.23,135.43,140.39,1157.3265,1797.9665,1284.59,19688.7
2011-10-28,2709.017,3978.8,4306.4,134.33,135.36,140.58,1157.4549,1810.562,1285.09,20019.24
2011-10-31,2695.307,3999.362,4350.13,134.6,135.78,140.75,1157.8265,1783.7018,1253.3,19864.87
2011-11-01,2697.534,3999.831,4355.0,134.83,135.96,140.72,1158.0066,1783.9041,1218.28,19369.96
2011-11-02,2742.39,4072.781,4432.33,134.98,136.13,140.88,1158.1441,1799.7875,1237.9,19733.71
2011-11-03,2744.301,4097.618,4458.45,135.03,136.36,141.03,1158.2784,1800.6981,1261.15,19242.5
2011-11-04,2763.746,4131.13,4491.17,135.13,136.52,141.24,1158.4273,1831.3015,1253.23,19842.79
2011-11-07,2736.248,4114.767,4474.75,135.15,136.59,141.33,1158.8072,1844.3017,1261.12,19677.89
2011-11-08,2727.71,4057.555,4420.98,135.4,136.84,141.6,1158.9434,1862.4108,1275.92,19678.47
2011-11-09,2751.654,4126.003,4501.26,135.98,137.15,141.84,1159.093,1856.5431,1229.1,20014.43
2011-11-10,2699.588,4064.371,4441.79,136.52,137.8,142.0,1159.2278,1821.7917,1239.7,18963.89
2011-11-11,2695.002,4062.144,4441.94,136.38,137.91,142.25,1159.375,1835.7024,1263.85,19137.17
2011-11-14,2750.195,4159.567,4553.24,136.45,137.92,142.58,1159.7674,1858.2629,1251.78,19508.18
2011-11-15,2744.68,4192.665,4587.39,136.08,137.88,142.49,1159.9201,1838.8892,1257.8101,19348.44
2011-11-16,2670.116,4088.323,4474.27,136.09,137.83,142.59,1160.0681,1835.2977,1236.91,18960.9
2011-11-17,2662.017,4079.536,4474.34,136.14,137.66,142.53,1160.2057,1835.6012,1216.13,18817.47
2011-11-18,2606.495,3963.258,4333.89,136.15,137.62,142.46,1160.3399,1788.4567,1215.65,18491.23
2011-11-21,2609.687,3966.636,4347.0,136.14,137.55,142.38,1160.7111,1789.2154,1192.98,18225.85
2011-11-22,2609.475,3957.93,4341.69,136.19,137.51,142.25,1160.8526,1753.1995,1188.04,18251.59
2011-11-23,2584.011,3942.695,4318.12,136.48,137.52,142.3,1160.9868,1775.5071,1161.79,17864.43
2011-11-24,2588.915,3935.273,4311.28,136.51,137.92,142.49,1161.1269,1764.3786,,17935.1
2011-11-25,2569.973,3911.356,4280.95,136.52,137.85,142.38,1161.2713,1752.7442,1158.67,17689.48
2011-11-28,2573.321,3915.298,4283.1,136.48,137.79,142.4,1161.6689,1776.8223,1192.55,18037.81
2011-11-29,2608.569,3980.618,4358.57,136.49,137.68,142.24,1161.8575,1783.7523,1195.1899,18256.2
2011-11-30,2521.52,3819.942,4164.12,136.62,137.77,142.15,1162.0072,1786.6356,1246.96,17989.35
2011-12-01,2583.613,3897.019,4254.09,137.45,138.36,142.76,1162.1551,1815.9745,1244.58,19002.26
2011-12-02,2557.311,3817.041,4164.81,137.88,138.92,143.17,1162.3182,1816.278,1244.28,19040.39
2011-12-05,2521.385,3692.227,4021.21,138.21,139.25,143.35,1162.7209,1815.7722,1257.08,19179.69
2011-12-06,2516.341,3691.804,4022.73,138.03,139.11,143.22,1162.859,1784.3594,1258.47,18942.23
2011-12-07,2528.228,3702.103,4035.03,138.06,139.12,143.25,1162.9908,1801.9627,1261.01,19240.58
2011-12-08,2525.001,3700.089,4034.05,138.04,139.13,143.21,1163.1228,1810.3091,1234.35,19107.81
2011-12-09,2503.461,3663.843,3991.45,138.13,139.29,143.35,1163.2516,1777.2776,1255.1899,18586.23
2011-12-12,2477.692,3616.087,3939.27,138.11,139.35,143.33,1163.6235,1755.0711,1236.47,18575.66
2011-12-13,2421.928,3490.4,3789.03,138.03,139.27,143.37,1163.7664,1718.1446,1225.73,18447.17
2011-12-14,2397.48,3423.474,3705.48,138.03,139.27,143.49,1163.8925,1707.3701,1211.8199,18354.43
2011-12-15,2340.788,3329.575,3598.94,138.02,139.29,143.48,1164.0175,1630.4821,1215.75,18026.84
2011-12-16,2390.129,3427.214,3705.58,138.17,139.3,143.42,1164.143,1662.7042,1219.66,18285.39
2011-12-19,2384.408,3434.845,3715.7,138.23,139.33,143.58,1164.5271,1661.1361,1205.35,18070.21
2011-12-20,2377.073,3424.448,3701.62,138.24,139.33,143.59,1164.6587,1667.7627,1241.3,18080.2
2011-12-21,2339.108,3342.401,3602.6,138.26,139.42,143.62,1164.7891,1691.9419,1243.72,18416.45
2011-12-22,2341.335,3298.724,3535.24,138.22,139.31,143.57,1164.9193,1676.9184,1254.0,18378.23
2011-12-23,2359.159,3327.394,3561.98,138.24,139.32,143.55,1165.0619,1673.9339,1265.33,18629.17
2011-12-26,2335.702,3308.072,3536.29,138.28,139.39,143.69,1165.4422,1655.8754,,
2011-12-27,2305.035,3224.148,3422.98,138.37,139.48,143.7,1165.5865,1650.2099,1265.4301,
2011-12-28,2307.928,3207.399,3393.37,138.45,139.48,143.77,1165.7478,1639.8402,1249.64,18518.67
2011-12-29,2311.361,3207.181,3394.85,138.48,139.51,143.79,1165.8922,1598.4622,1263.02,18397.92
2011-12-30,2345.742,3266.775,3456.29,138.76,139.6,144.09,1166.0481,1615.9138,1257.6,18434.39
2012-01-04,2298.753,3192.234,3362.83,138.73,139.73,144.16,1166.7726,1655.6224,1277.3,18727.31
2012-01-05,2276.385,3074.368,3205.4,138.64,139.71,144.17,1166.9696,1679.1441,1281.0601,18813.41
2012-01-06,2290.601,3087.546,3224.5,138.92,139.84,144.42,1167.1185,1686.5294,1277.8101,18593.06
